soc_code,title,aai,aai_manus,rank,frey_probability,label,occupation,claude_usage,employment_2025,median_wage_2025,employment_2010,median_wage_2010,education_level,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,rl_feasibility,cognitive_ability_share
35-3041,"Food Servers, Nonrestaurant",0.0901278583346182,0.0989137154635243,492.0,0.86,,"Food servers, nonrestaurant",,293900.0,35360.0,205330.0,19430.0,No formal educational credential,0.074074074074074,0.1296296296296296,0.1851851851851851,0.0,0.1111111111111111,0.2222222222222222,19.942857142857143,0.4409755253826861
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.0695691597656218,0.0753077257538398,555.0,0.91,,Dining room and cafeteria attendants and bartender helpers,,542750.0,33980.0,390920.0,18190.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,2.356521739130435,0.4038428838632886
35-9021,Dishwashers,0.0882757589428166,0.0857183492408608,424.0,0.77,1.0,Dishwashers,,477450.0,34810.0,505950.0,18150.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999738607650086
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.1005432851750912,0.1111839922605095,668.0,0.97,,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0628873456589056,432690.0,31200.0,329020.0,18450.0,No formal educational credential,0.0571428571428571,0.2285714285714285,0.3999999999999999,0.1999999999999999,0.3285714285714285,0.4571428571428571,32.225,0.48142456838109027
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0.1329610349701009,0.1363527490002876,607.0,0.94,,First-line Supervisors of housekeeping and janitorial workers,0.008059457578030586,178760.0,49100.0,172610.0,35090.0,High school diploma or equivalent,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285,37.23461538461539,0.45688555945170545
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.1429663920310946,0.1439425635452581,323.0,0.57,,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.0108793370770413,130760.0,58430.0,100630.0,41860.0,High school diploma or equivalent,0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181,28.717857142857145,0.44859813084112143
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.0954157983332116,0.0858401055651105,367.0,0.66,,"Janitors and cleaners, except maids and housekeeping cleaners",,2209760.0,36840.0,2058610.0,22210.0,No formal educational credential,0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,5.623809523809523,0.408196164941456
37-2012,Maids and Housekeeping Cleaners,0.0819373043719446,0.078841192697249,381.0,0.69,0.0,Maids and housekeeping cleaners,0.0101627340360386,860670.0,35510.0,865960.0,19300.0,No formal educational credential,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,3.055,0.41430440470998703
37-2021,Pest Control Workers,0.1062567819340149,0.0991134899625185,364.0,0.66,,Pest control workers,0.0025406835090096003,102620.0,45250.0,62490.0,30340.0,High school diploma or equivalent,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375,19.130769230769232,0.4387658655144478
37-3011,Landscaping and Groundskeeping Workers,0.0824342820238645,0.0738798257578974,623.0,0.95,,Landscaping and groundskeeping workers,,952640.0,39150.0,829350.0,23400.0,No formal educational credential,0.0,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.048780487804878,1.7615384615384615,0.3837987537502886
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.0864967197516355,0.0812235983940649,654.0,0.97,,"Pesticide handlers, sprayers, and applicators, vegetation",,27050.0,46340.0,23200.0,29890.0,High school diploma or equivalent,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,4.720000000000001,0.4244173140954495
37-3013,Tree Trimmers and Pruners,0.0933412769752378,0.0858584000514103,421.0,0.77,,Tree trimmers and pruners,0.0048207840940183,55160.0,50960.0,37540.0,30450.0,High school diploma or equivalent,0.048780487804878,0.0609756097560975,0.073170731707317,0.0,0.0609756097560975,0.1219512195121951,5.0375000000000005,0.38342309207933795
39-1013,First-Line Supervisors of Gambling Services Workers,0.1093045977840611,0.1123601110515087,,,,First-Line Supervisors of Gambling Services Workers,,26010.0,63820.0,,,High school diploma or equivalent,0.3076923076923077,0.4326923076923077,0.5576923076923077,0.173076923076923,0.3365384615384615,0.5,38.73571428571428,0.4776591829223407
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",,,,,,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",,103190.0,48560.0,,,High school diploma or equivalent,0.1578947368421052,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.4210526315789473,,
39-1022,First-Line Supervisors of Personal Service Workers,0.1353017541847375,0.1396234197737574,,,,First-Line Supervisors of Personal Service Workers,,114110.0,48590.0,,,High school diploma or equivalent,0.1034482758620689,0.4137931034482758,0.7241379310344828,0.2413793103448275,0.3620689655172414,0.4827586206896551,43.2235294117647,0.5046792007419273
39-2011,Animal Trainers,0.0755553997510121,0.0827133173886786,170.0,0.1,,Animal trainers,0.0022149548540084,18770.0,39990.0,9740.0,26580.0,High school diploma or equivalent,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.1379310344827586,11.766666666666667,0.4332784184514003
39-2021,Animal Caretakers,0.080836331665632,0.0821825540125469,452.0,0.82,,Nonfarm animal caretakers,0.0049510755560188,266910.0,35360.0,135070.0,19550.0,High school diploma or equivalent,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.1515151515151515,0.1818181818181818,0.2121212121212121,16.413636363636364,0.44125659799080535
39-3011,Gambling Dealers,0.0767145375266225,0.0866834576666112,639.0,0.96,1.0,Gaming dealers,,83910.0,34320.0,85430.0,18090.0,High school diploma or equivalent,0.1351351351351351,0.1351351351351351,0.1351351351351351,0.1081081081081081,0.1486486486486486,0.1891891891891892,22.01904761904762,0.474642177546124
39-3012,Gambling and Sports Book Writers and Runners,0.0765406812506821,0.0834893829610666,544.0,0.91,,Gaming and sports book writers and runners,,8950.0,34980.0,13450.0,20850.0,High school diploma or equivalent,0.2307692307692307,0.2692307692307693,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.3846153846153846,28.716666666666665,0.4915081521739131
39-3021,Motion Picture Projectionists,0.0959791189140076,0.0942046921848024,659.0,0.97,,Motion picture projectionists,,1480.0,38270.0,9440.0,20370.0,No formal educational credential,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515,14.947058823529412,0.4243613357892208
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.0842330307516603,0.0967019402614235,642.0,0.96,,"Ushers, lobby attendants, and ticket takers",0.00397388959101505,121770.0,32910.0,107200.0,18560.0,No formal educational credential,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571,20.178260869565218,0.4567890391709116
39-3091,Amusement and Recreation Attendants,0.093492195681138,0.1034763038799326,393.0,0.72,,Amusement and recreation attendants,0.0106838998840405,397830.0,32150.0,254630.0,18450.0,No formal educational credential,0.1923076923076923,0.2115384615384615,0.2307692307692307,0.3076923076923077,0.3653846153846154,0.4230769230769231,22.958823529411767,0.44748115147361206
39-3092,Costume Attendants,0.1050796137098971,0.1112225979966069,336.0,0.61,,Costume attendants,0.00508136701801925,6510.0,50400.0,5490.0,29150.0,High school diploma or equivalent,0.1111111111111111,0.2638888888888889,0.4166666666666666,0.0,0.2361111111111111,0.4722222222222222,18.51904761904762,0.4582360786928976
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.1010106975789793,0.1053067876043273,280.0,0.43,,"Locker room, coatroom, and dressing room attendants",0.0163515784810621,15560.0,36300.0,17280.0,19450.0,High school diploma or equivalent,0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,0.1451612903225806,0.2258064516129032,12.856521739130434,0.4564713003127206
39-4011,Embalmers,0.0576252734172362,0.0615275793628659,308.0,0.54,,Embalmers,,3890.0,58780.0,6780.0,43480.0,Associate's degree,0.04,0.04,0.04,0.0,0.04,0.08,7.265384615384614,0.43530478132789485
39-4012,Crematory Operators,,,,,,Crematory Operators,,2970.0,43650.0,,,High school diploma or equivalent,0.0,0.0416666666666666,0.0833333333333333,0.0,0.125,0.25,,
39-4021,Funeral Attendants,0.0632636493819514,0.070283805989068,257.0,0.37,,Funeral attendants,0.0065145731000247,31090.0,35680.0,29810.0,22990.0,High school diploma or equivalent,0.1777777777777777,0.1777777777777777,0.1777777777777777,0.1555555555555555,0.2333333333333333,0.3111111111111111,12.5,0.441256710375781
39-4031,"Morticians, Undertakers, and Funeral Arrangers",0.0733354593119736,0.0796950697341575,,,,"Morticians, Undertakers, and Funeral Arrangers",0.0064494273690244505,25100.0,55010.0,,,Associate's degree,0.0930232558139534,0.1627906976744186,0.2325581395348837,0.0,0.0930232558139534,0.1860465116279069,19.904545454545456,0.4639486598716497
39-5011,Barbers,0.0778943766406344,0.0783268881727522,439.0,0.8,,Barbers,0.0040390353220153006,15000.0,38210.0,9360.0,23810.0,Postsecondary nondegree award,0.088235294117647,0.1617647058823529,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117,22.91111111111111,0.445099043715847
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.0907340308160598,0.0925205962470902,176.0,0.11,0.0,"Hairdressers, hairstylists, and cosmetologists",0.006167129201356734,305710.0,35790.0,349420.0,22760.0,Postsecondary nondegree award,0.0526315789473684,0.0789473684210526,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,15.899999999999999,0.4702492211838006
39-5091,"Makeup Artists, Theatrical and Performance",0.0902248986750607,0.0979269601248361,50.0,0.01,,"Makeup artists, theatrical and performance",0.004039035322015325,2340.0,97150.0,2240.0,38130.0,Postsecondary nondegree award,0.048780487804878,0.3414634146341463,0.6341463414634146,0.048780487804878,0.2439024390243902,0.4390243902439024,23.972727272727273,0.47189915209724625
39-5092,Manicurists and Pedicurists,0.0755123983781226,0.0744221337576701,610.0,0.95,,Manicurists and pedicurists,,152770.0,35760.0,51990.0,19650.0,Postsecondary nondegree award,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0555555555555555,0.1111111111111111,12.422222222222222,0.46846846846846846
39-5093,Shampooers,0.0608119343191981,0.0570787546927468,432.0,0.79,,Shampooers,0.0037784523980143,8070.0,32600.0,14220.0,18270.0,No formal educational credential,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,31.224999999999998,0.4476102088167054
39-5094,Skincare Specialists,0.073950387486556,0.0761387226103282,236.0,0.29,,Skincare specialists,,72890.0,45330.0,30230.0,28920.0,Postsecondary nondegree award,0.0606060606060606,0.1969696969696969,0.3333333333333333,0.0606060606060606,0.106060606060606,0.1515151515151515,18.066666666666666,0.475629973474801
39-6011,Baggage Porters and Bellhops,0.0923035468267679,0.0971261076241718,469.0,0.83,,Baggage porters and bellhops,0.0144623522820549,28510.0,37080.0,44740.0,20270.0,High school diploma or equivalent,0.074074074074074,0.1481481481481481,0.2222222222222222,0.2592592592592592,0.2777777777777778,0.2962962962962963,14.617647058823529,0.42090268406057874
39-6012,Concierges,0.0786984442414547,0.0883507835885657,211.0,0.21,0.0,Concierges,0.0177196388320673,49240.0,38950.0,19650.0,27860.0,High school diploma or equivalent,0.1333333333333333,0.4666666666666667,0.8,0.6666666666666666,0.7,0.7333333333333333,30.783333333333335,0.5392573434324776
39-7011,Tour Guides and Escorts,0.1045693091394765,0.1191337592567139,546.0,0.91,,Tour guides and escorts,0.005645963353354767,,,29690.0,23290.0,,0.1538461538461538,0.2692307692307693,0.3846153846153846,0.3076923076923077,0.3461538461538461,0.3846153846153846,21.347368421052632,0.514075316927666
39-7012,Travel Guides,0.095531050336547,0.1079506761738899,143.0,0.057,,Travel guides,0.012855424250715434,,,3620.0,29780.0,,0.16,0.38,0.6,0.32,0.4,0.48,26.63529411764706,0.4981170563313981
39-9011,Childcare Workers,0.084498267860539,0.0950840615818643,163.0,0.084,0.0,Childcare workers,0.0094678462387026,518910.0,34980.0,611280.0,19300.0,High school diploma or equivalent,0.1136363636363636,0.1477272727272727,0.1818181818181818,0.2045454545454545,0.3295454545454545,0.4545454545454546,13.604166666666666,0.4990452469904524
39-9031,Exercise Trainers and Group Fitness Instructors,0.0867466896905261,0.1091901334531747,164.0,0.085,,Fitness trainers and aerobics instructors,0.00260582924000985,322930.0,47160.0,225490.0,31090.0,High school diploma or equivalent,0.0,0.0147058823529411,0.0294117647058823,0.1470588235294117,0.2352941176470588,0.3235294117647059,22.835,0.42340765542957165
39-9032,Recreation Workers,0.1113443638175961,0.1247666878813489,29.0,0.0061,,Recreation workers,0.00273612070201035,331490.0,36560.0,293430.0,22260.0,High school diploma or equivalent,0.119047619047619,0.238095238095238,0.3571428571428571,0.0952380952380952,0.25,0.4047619047619047,32.704166666666666,0.48591098302913854
39-9041,Residential Advisors,0.103440541565992,0.1128627194160159,148.0,0.064,,Residential advisors,0.006931505778426279,84760.0,42240.0,65610.0,24440.0,High school diploma or equivalent,0.1,0.24,0.38,0.18,0.28,0.38,29.48,0.49987530135505853
41-1011,First-Line Supervisors of Retail Sales Workers,0.1240953292328823,0.1382857376138527,233.0,0.28,,First-line supervisors of retail sales workers,0.006351708772524075,1121800.0,48520.0,1172070.0,35820.0,High school diploma or equivalent,0.081081081081081,0.4864864864864865,0.8918918918918919,0.1621621621621621,0.4054054054054054,0.6486486486486487,38.357142857142854,0.49384715025906734
41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.1298915824291951,0.1449352738160669,156.0,0.075,,First-line supervisors of non-retail sales workers,0.006335422339774012,214390.0,87520.0,244320.0,68880.0,High school diploma or equivalent,0.1111111111111111,0.537037037037037,0.9629629629629628,0.1851851851851851,0.4444444444444444,0.7037037037037037,34.17777777777778,0.5700853212606651
41-2011,Cashiers,0.1018408621586984,0.1098528081322013,657.0,0.97,1.0,Cashiers,0.04599288608617472,3089410.0,32880.0,3354170.0,18500.0,No formal educational credential,0.1395348837209302,0.2093023255813953,0.2790697674418604,0.2325581395348837,0.3604651162790697,0.4883720930232558,35.964285714285715,0.4676936619718311
41-2012,Gambling Change Persons and Booth Cashiers,0.0827739542281301,0.0873255162448892,470.0,0.83,,Gaming change persons and booth cashiers,,21530.0,36220.0,19570.0,23170.0,No formal educational credential,0.238095238095238,0.2619047619047618,0.2857142857142857,0.0,0.3095238095238095,0.6190476190476191,36.10769230769231,0.46568587826368113
41-2021,Counter and Rental Clerks,0.1159469906891414,0.1281098330240374,661.0,0.97,,Counter and rental clerks,0.038631418483146746,400810.0,41300.0,414730.0,22100.0,No formal educational credential,0.2580645161290322,0.532258064516129,0.8064516129032258,0.5483870967741935,0.6774193548387096,0.8064516129032258,42.2875,0.46767415548731206
41-2022,Parts Salespersons,0.1094757418957592,0.1144269663103697,676.0,0.98,,Parts salespersons,0.011758804445544625,270070.0,38630.0,201610.0,28860.0,No formal educational credential,0.1714285714285714,0.3428571428571428,0.5142857142857142,0.2857142857142857,0.3428571428571428,0.3999999999999999,28.805263157894736,0.4795522388059701
41-2031,Retail Salespersons,0.1029296893864235,0.116643183888913,570.0,0.92,,Retail salespersons,0.022214694271084367,3897860.0,35410.0,4155190.0,20670.0,No formal educational credential,0.0789473684210526,0.3421052631578947,0.6052631578947368,0.2631578947368421,0.3552631578947368,0.4473684210526315,37.30416666666667,0.4983782861044725
41-3011,Advertising Sales Agents,0.1162812740978506,0.1344255206534227,312.0,0.54,,Advertising sales agents,0.007774057232696155,91700.0,64820.0,145160.0,45350.0,High school diploma or equivalent,0.1794871794871795,0.5384615384615384,0.8974358974358974,0.4358974358974359,0.6923076923076923,0.9487179487179488,40.44,0.550699602694766
41-3021,Insurance Sales Agents,0.1025039076834897,0.1109616538193287,565.0,0.92,,Insurance sales agents,0.0040607505656820335,479100.0,62280.0,318800.0,46770.0,High school diploma or equivalent,0.1515151515151515,0.5757575757575758,1.0,0.3333333333333333,0.5303030303030303,0.7272727272727273,41.23157894736842,0.5740671988119547
41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.1177892008716751,0.1296845403633289,74.0,0.016,,"Securities, commodities, and financial services sales agents",0.021107216844080155,489570.0,78660.0,276290.0,70190.0,Bachelor's degree,0.2115384615384615,0.6057692307692308,1.0,0.2692307692307693,0.5192307692307693,0.7692307692307693,45.41538461538461,0.5827312138728322
41-3041,Travel Agents,0.1042921104697831,0.1292513320631063,168.0,0.099,,Travel agents,0.006775156024025701,55110.0,50160.0,70930.0,31870.0,High school diploma or equivalent,0.125,0.5625,1.0,0.25,0.5625,0.875,58.1625,0.5485536270582998
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",,,,,,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",,1256010.0,69990.0,,,High school diploma or equivalent,0.3333333333333333,0.6333333333333333,0.9333333333333332,0.3333333333333333,0.5666666666666667,0.8,,
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.1296234997713163,0.141984838087764,228.0,0.25,,"Sales representatives, wholesale and manufacturing, technical and scientific products",0.02093969925007953,284800.0,104920.0,381080.0,73710.0,Bachelor's degree,0.1578947368421052,0.5350877192982456,0.912280701754386,0.3859649122807017,0.5701754385964912,0.7543859649122806,41.49090909090909,0.5630475179187683
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.1138793228410003,0.1283499416957968,484.0,0.85,,"Sales representatives, wholesale and manufacturing, except technical and scientific products",0.0159118447968104,1238190.0,72080.0,1367210.0,52440.0,High school diploma or equivalent,0.2413793103448275,0.6206896551724138,1.0,0.4827586206896551,0.7068965517241379,0.9310344827586208,45.666666666666664,0.5047700902449506
41-9011,Demonstrators and Product Promoters,0.1120949108591027,0.132304989378908,302.0,0.51,,Demonstrators and product promoters,0.0174329976156662,64520.0,39320.0,75790.0,23110.0,No formal educational credential,0.0512820512820512,0.1282051282051282,0.2051282051282051,0.2051282051282051,0.3974358974358974,0.5897435897435898,30.88095238095238,0.48420188756668037
41-9012,Models,0.0812862740440569,0.0955707470905731,669.0,0.98,,Models,0.0059934072520227,3780.0,48470.0,1020.0,32920.0,No formal educational credential,0.1333333333333333,0.2333333333333333,0.3333333333333333,0.0666666666666666,0.4,0.7333333333333334,20.02,0.441182405165456
41-9021,Real Estate Brokers,0.101575107877843,0.1051937900952338,663.0,0.97,,Real estate brokers,0.00614975700642333,46100.0,73220.0,41210.0,54910.0,High school diploma or equivalent,0.0,0.5,1.0,0.125,0.421875,0.71875,41.40588235294118,0.5539919586444572
41-9022,Real Estate Sales Agents,0.1060195911282555,0.1145795436782807,497.0,0.86,,Real estate sales agents,0.013075678865049628,193370.0,52830.0,153740.0,40030.0,High school diploma or equivalent,0.0,0.4375,0.875,0.2857142857142857,0.4107142857142857,0.5357142857142857,35.21818181818182,0.5172554792280014
41-9031,Sales Engineers,0.1383446243718919,0.1487735668094995,14.0,0.0041,,Sales engineers,0.00974580135763698,51790.0,124900.0,66060.0,87390.0,Bachelor's degree,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75,38.508,0.5755693581780539
41-9041,Telemarketers,0.1018451069568292,0.1222925507537941,702.0,0.99,,Telemarketers,0.01420176935805395,58430.0,35450.0,288760.0,22310.0,No formal educational credential,0.611111111111111,0.8055555555555555,1.0,0.2222222222222222,0.5277777777777778,0.8333333333333333,57.28333333333333,0.5244121058736686
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.1131565248071215,0.1311369672184567,606.0,0.94,,"Door-to-door sales workers, news and street vendors, and related workers",0.0071986032755273,2760.0,41380.0,7590.0,22190.0,No formal educational credential,0.1739130434782608,0.2608695652173913,0.3478260869565217,0.5217391304347826,0.5217391304347826,0.5217391304347826,22.224999999999998,0.5465080817322354
43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.1578431058381227,0.1684521017981902,65.0,0.014,,First-line supervisors of oﬃce and administrative support workers,0.02767190204487434,1436680.0,69500.0,1359950.0,47460.0,High school diploma or equivalent,0.0833333333333333,0.4895833333333333,0.8958333333333333,0.2291666666666666,0.53125,0.8333333333333333,44.43928571428571,0.5516836991120789
43-2011,"Switchboard Operators, Including Answering Service",0.1281991995645125,0.1328808861606455,631.0,0.96,1.0,"Switchboard operators, including answering service",0.033745488658128174,34280.0,38630.0,138200.0,24920.0,High school diploma or equivalent,0.5161290322580645,0.6290322580645161,0.7419354838709677,0.3870967741935484,0.4838709677419355,0.5806451612903225,60.17368421052631,0.5081860465116279
43-2021,Telephone Operators,0.1065845002428525,0.1107240184500011,664.0,0.97,,Telephone operators,,3430.0,41740.0,18650.0,31970.0,High school diploma or equivalent,0.8421052631578947,0.894736842105263,0.9473684210526316,0.3684210526315789,0.5526315789473684,0.7368421052631579,55.278571428571425,0.49708496607091657
43-3011,Bill and Account Collectors,0.0887606161298644,0.0972695013984024,613.0,0.95,,Bill and account collectors,0.005174432348019614,158830.0,47030.0,399950.0,31310.0,High school diploma or equivalent,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75,47.04,0.5499711149624493
43-3021,Billing and Posting Clerks,0.1226019036702838,0.1274125568119822,643.0,0.96,,Billing and posting clerks,0.004858010226018414,404060.0,48500.0,483440.0,32170.0,High school diploma or equivalent,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.1904761904761904,0.4166666666666666,0.6428571428571428,56.94347826086957,0.5438892008235073
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.1357816282426784,0.1429981579403043,671.0,0.98,,"Bookkeeping, accounting, and auditing clerks",0.01336790400125075,1373680.0,50670.0,1675250.0,34030.0,"Some college, no degree",0.6046511627906976,0.8023255813953488,1.0,0.1395348837209302,0.313953488372093,0.4883720930232558,62.753571428571426,0.5563218390804598
43-3041,Gambling Cage Workers,0.1035831464340376,0.1062767087861133,269.0,0.39,,Gaming cage workers,0.0029967036260113,14430.0,37580.0,15640.0,25690.0,High school diploma or equivalent,0.3870967741935484,0.4193548387096774,0.4516129032258064,0.3225806451612903,0.4193548387096774,0.5161290322580645,33.8235294117647,0.5068446848064898
43-3051,Payroll and Timekeeping Clerks,0.1235370353045847,0.1292918120771695,666.0,0.97,,Payroll and timekeeping clerks,0.00338757801201285,153140.0,58260.0,180280.0,36330.0,High school diploma or equivalent,0.6756756756756757,0.8378378378378379,1.0,0.1621621621621621,0.4864864864864865,0.8108108108108109,65.48095238095237,0.5577335946980304
43-3061,Procurement Clerks,0.1250166430042363,0.1304743744266512,680.0,0.98,,Procurement clerks,0.0028664121640108254,55810.0,50580.0,73650.0,36790.0,High school diploma or equivalent,0.2571428571428571,0.6142857142857142,0.9714285714285714,0.2571428571428571,0.4571428571428571,0.6571428571428571,61.04210526315789,0.5594520547945206
43-3071,Tellers,0.1141312095522382,0.1185286649684223,683.0,0.98,,Tellers,0.0054722414040207,329480.0,43030.0,556310.0,24100.0,High school diploma or equivalent,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375,42.76428571428572,0.5065933176927433
43-4011,Brokerage Clerks,0.1394350190309239,0.1448322444518506,688.0,0.98,,Brokerage clerks,0.0084037992990319,35940.0,65750.0,57600.0,40160.0,High school diploma or equivalent,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667,65.02000000000001,0.5579322638146166
43-4021,Correspondence Clerks,0.1237930547543643,0.1372932263040979,500.0,0.86,,Correspondence clerks,0.05155819282019589,4290.0,46800.0,9470.0,33410.0,High school diploma or equivalent,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428,68.5529411764706,0.5755001887504719
43-4031,"Court, Municipal, and License Clerks",0.1202604040109371,0.1234901342847946,285.0,0.46,,"Court, municipal, and license clerks",0.01899649515967214,179750.0,48700.0,123510.0,34390.0,High school diploma or equivalent,0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727,59.3074074074074,0.5364946958019767
43-4041,"Credit Authorizers, Checkers, and Clerks",0.0970071796268952,0.1057595623498675,667.0,0.97,1.0,"Credit authorizers, checkers, and clerks",0.00547224140402075,12030.0,50080.0,53770.0,32490.0,High school diploma or equivalent,0.35,0.65,0.95,0.25,0.5750000000000001,0.9,66.13636363636364,0.5510541144467113
43-4051,Customer Service Representatives,0.1220627735840754,0.1245582305502847,315.0,0.55,,Customer service representatives,0.014679504718722383,2595750.0,44770.0,2146120.0,30460.0,High school diploma or equivalent,0.1363636363636363,0.5681818181818182,1.0,0.5454545454545454,0.7045454545454546,0.8636363636363636,57.16153846153846,0.537850383860025
43-4061,"Eligibility Interviewers, Government Programs",0.113320129705836,0.1246909481576312,383.0,0.7,,"Eligibility interviewers, government programs",0.016329863237395333,154800.0,54210.0,118920.0,39960.0,High school diploma or equivalent,0.4,0.68,0.96,0.28,0.62,0.96,51.12352941176471,0.560528992878942
43-4071,File Clerks,0.1406052870717445,0.1399374797845342,662.0,0.97,1.0,File clerks,0.007915206316530025,73440.0,43600.0,174910.0,25090.0,High school diploma or equivalent,0.6764705882352942,0.7941176470588235,0.9117647058823528,0.1764705882352941,0.4705882352941176,0.7647058823529411,52.33684210526316,0.5144797120418849
43-4081,"Hotel, Motel, and Resort Desk Clerks",0.1048082952349673,0.1095066633183686,604.0,0.94,,"Hotel, motel, and resort desk clerks",0.00550481426952085,261420.0,35070.0,222540.0,19930.0,High school diploma or equivalent,0.2051282051282051,0.5,0.7948717948717948,0.2051282051282051,0.3974358974358974,0.5897435897435898,44.015,0.5191857323004865
43-4111,"Interviewers, Except Eligibility and Loan",0.1247035150229013,0.1388639976663492,600.0,0.94,,"Interviewers, except eligibility and loan",0.0131408245960499,148060.0,45920.0,204730.0,28820.0,High school diploma or equivalent,0.5172413793103449,0.6724137931034483,0.8275862068965517,0.3103448275862069,0.4310344827586206,0.5517241379310345,41.36875,0.5379947722180732
43-4121,"Library Assistants, Clerical",0.1186737423190079,0.1319861942382417,616.0,0.95,,"Library assistants, clerical",0.016253859884561725,85520.0,36910.0,110210.0,23120.0,High school diploma or equivalent,0.3275862068965517,0.5344827586206896,0.7413793103448276,0.2413793103448275,0.4396551724137931,0.6379310344827586,26.603125,0.5018723330140207
43-4131,Loan Interviewers and Clerks,0.1060480604966278,0.1100028068843602,563.0,0.92,,Loan interviewers and clerks,0.00794777918203015,164790.0,50020.0,181600.0,33970.0,High school diploma or equivalent,0.1875,0.59375,1.0,0.125,0.5,0.875,61.65555555555555,0.5706564379740213
43-4141,New Accounts Clerks,0.1102998947218586,0.112722410554593,693.0,0.99,,New accounts clerks,0.0044299097080168,36860.0,47670.0,67170.0,30440.0,High school diploma or equivalent,0.28,0.56,0.8400000000000001,0.52,0.6,0.68,50.46666666666667,0.5463898585338967
43-4151,Order Clerks,0.1176728837059012,0.1259126624282525,687.0,0.98,,Order clerks,0.00355044233951345,75200.0,46170.0,211370.0,28710.0,"Some college, no degree",0.4285714285714285,0.7142857142857143,1.0,0.4285714285714285,0.6,0.7714285714285714,64.13157894736842,0.538172606568833
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",0.1348876942317448,0.1450625144829184,532.0,0.9,1.0,"Human resources assistants, except payroll and timekeeping",0.014755508071556038,90220.0,50610.0,150090.0,36800.0,Associate's degree,0.2758620689655172,0.6206896551724138,0.9655172413793104,0.1379310344827586,0.4655172413793103,0.7931034482758621,55.75789473684211,0.5647002398081534
